elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm,cd_balance_ratio,cd_balance_error,cd_balance_span,cd_center_ready_scans,left_side_heading_deg,left_side_line_points,left_side_line_extent_mm,left_side_line_linearity,right_side_heading_deg,right_side_line_points,right_side_line_extent_mm,right_side_line_linearity,observed_slot_heading_deg,filtered_slot_heading_deg,slot_heading_span_deg,parallel_heading_ready_scans,parallel_correction_cycles
73.054993,1785218641.698944092,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,22,22,3,19,2,1,2,0,0,0,0,186,4,0,0,5,1,-31.093750,20.062500,-5.515625,2011.750000,1809.250000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
73.142810,1785218641.810477018,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,6,17,2,1,2,0,0,0,0,187,4,0,0,5,1,-31.093750,20.593750,-5.250000,2011.750000,1791.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
73.229557,1785218641.921854019,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,22,22,3,19,2,1,2,0,0,0,0,188,4,0,0,5,1,-30.640625,20.312500,-5.164062,2009.750000,1800.500000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
73.316910,1785218642.033319950,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,19,19,4,15,2,1,2,0,0,0,0,189,4,0,0,5,1,-30.640625,20.312500,-5.164062,2009.750000,1800.500000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
73.403134,1785218642.033319950,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,19,19,4,15,2,1,2,0,0,0,0,189,4,0,0,5,1,-30.640625,20.312500,-5.164062,2009.750000,1800.500000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
73.495017,1785218642.147666931,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,21,21,3,18,2,1,2,0,0,0,0,190,4,0,0,5,1,-30.640625,20.312500,-5.164062,2009.750000,1800.500000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
73.583149,1785218642.258265018,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,22,22,4,18,2,1,2,0,0,0,0,191,4,0,0,5,1,-30.640625,20.312500,-5.164062,2009.750000,1800.500000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
73.670530,1785218642.370710135,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,24,24,4,20,2,1,2,0,0,0,0,192,4,0,0,5,1,-30.640625,20.312500,-5.164062,2009.750000,1800.500000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
73.757334,1785218642.482004881,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,3,20,2,1,2,0,0,0,0,193,4,0,0,5,1,-31.453125,20.468750,-5.492188,2007.750000,1792.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
73.845033,1785218642.482004881,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,3,20,2,1,2,0,0,0,0,193,4,0,0,5,1,-31.453125,20.468750,-5.492188,2007.750000,1792.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
73.933330,1785218642.594724178,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,24,24,5,19,2,1,2,0,0,0,0,194,4,0,0,5,1,-31.828125,20.468750,-5.679688,2005.250000,1792.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
74.026090,1785218642.704421997,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,3,20,2,1,2,0,0,0,0,195,4,0,0,5,1,-30.796875,20.203125,-5.296875,2005.000000,1801.000000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
74.113685,1785218642.816133976,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,4,19,2,1,2,0,0,0,0,196,4,0,0,5,1,-30.796875,20.203125,-5.296875,2005.000000,1801.000000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
74.200752,1785218642.929626942,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,5,18,2,1,2,0,0,0,0,197,4,0,0,5,1,-30.796875,20.203125,-5.296875,2005.000000,1801.000000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
74.285192,1785218642.929626942,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,5,18,2,1,2,0,0,0,0,197,4,0,0,5,1,-30.796875,20.203125,-5.296875,2005.000000,1801.000000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
74.371574,1785218643.042062998,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,19,19,4,15,2,1,2,0,0,0,0,198,4,0,0,5,1,-30.796875,20.140625,-5.328125,2005.000000,1809.250000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
74.458555,1785218643.153352022,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,24,24,6,18,2,1,2,0,0,0,0,199,4,0,0,5,1,-30.796875,20.140625,-5.328125,2005.000000,1809.250000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
74.551964,1785218643.263782978,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,21,21,3,18,2,1,2,0,0,0,0,200,4,0,0,5,1,-30.890625,20.140625,-5.375000,2005.250000,1809.250000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
74.637270,1785218643.375683069,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,19,19,4,15,2,1,2,0,0,0,0,201,4,0,0,5,1,-30.890625,20.140625,-5.375000,2005.250000,1809.250000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
74.723359,1785218643.375683069,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,19,19,4,15,2,1,2,0,0,0,0,201,4,0,0,5,1,-30.890625,20.140625,-5.375000,2005.250000,1809.250000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
74.809664,1785218643.487627983,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,4,19,2,1,2,0,0,0,0,202,4,0,0,5,1,-30.640625,20.140625,-5.250000,2009.750000,1809.250000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
74.897760,1785218643.601523876,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,21,21,4,17,2,1,2,0,0,0,0,203,4,0,0,5,1,-30.640625,20.328125,-5.156250,2009.750000,1799.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
74.985104,1785218643.712823153,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,24,24,5,19,2,1,2,0,0,0,0,204,4,0,0,5,1,-30.640625,20.328125,-5.156250,2009.750000,1799.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
75.076986,1785218643.712823153,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,24,24,5,19,2,1,2,0,0,0,0,204,4,0,0,5,1,-30.640625,20.328125,-5.156250,2009.750000,1799.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
75.163412,1785218643.823808908,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,19,19,2,17,2,1,2,0,0,0,0,205,4,0,0,5,1,-30.640625,20.328125,-5.156250,2009.750000,1799.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
75.250452,1785218643.935382128,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,3,20,2,1,2,0,0,0,0,206,4,0,0,5,1,-30.640625,20.328125,-5.156250,2009.750000,1799.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
75.336919,1785218644.047086000,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,26,26,7,19,2,1,2,0,0,0,0,207,4,0,0,5,1,-26.421875,20.390625,-3.015625,2302.000000,1793.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
75.424832,1785218644.158241987,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,3,20,2,1,2,0,0,0,0,208,4,0,0,5,1,-31.562500,20.390625,-5.585938,2009.250000,1793.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
75.511966,1785218644.158241987,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,3,20,2,1,2,0,0,0,0,208,4,0,0,5,1,-31.562500,20.390625,-5.585938,2009.250000,1793.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
75.603157,1785218644.273169994,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,20,20,3,17,2,1,2,0,0,0,0,209,4,0,0,5,1,-26.421875,20.187500,-3.117188,2302.000000,1803.000000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
75.690358,1785218644.384702921,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,20,20,4,16,2,1,2,0,0,0,0,210,4,0,0,5,1,-26.421875,20.187500,-3.117188,2302.000000,1803.000000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
75.777852,1785218644.495939016,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,22,22,3,19,2,1,2,0,0,0,0,211,4,0,0,5,1,-23.750000,20.187500,-1.781250,2373.750000,1803.000000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
75.863900,1785218644.495939016,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,22,22,3,19,2,1,2,0,0,0,0,211,4,0,0,5,1,-23.750000,20.187500,-1.781250,2373.750000,1803.000000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
75.952268,1785218644.607892990,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,4,19,2,1,2,0,0,0,0,212,4,0,0,5,1,-30.843750,20.187500,-5.328125,2004.750000,1803.000000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
76.040072,1785218644.718059063,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,24,24,5,19,2,1,2,0,0,0,0,213,4,0,0,5,1,-30.843750,20.187500,-5.328125,2004.750000,1803.000000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
76.131689,1785218644.830345869,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,3,20,2,1,2,0,0,0,0,214,4,0,0,5,1,-30.703125,20.218750,-5.242188,2005.500000,1800.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
76.219110,1785218644.944659948,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,22,22,3,19,2,1,2,0,0,0,0,215,4,0,0,5,1,-30.703125,20.218750,-5.242188,2005.500000,1800.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
76.306253,1785218644.944659948,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,22,22,3,19,2,1,2,0,0,0,0,215,4,0,0,5,1,-30.703125,20.218750,-5.242188,2005.500000,1800.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
76.394432,1785218645.055500031,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,25,25,6,19,2,1,2,0,0,0,0,216,4,0,0,5,1,-30.703125,20.218750,-5.242188,2005.500000,1800.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
76.481668,1785218645.166598797,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,22,22,3,19,2,1,2,0,0,0,0,217,4,0,0,5,1,-30.703125,20.218750,-5.242188,2005.500000,1800.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
76.567927,1785218645.278483868,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,20,20,5,15,2,1,2,0,0,0,0,218,4,0,0,5,1,-30.703125,20.218750,-5.242188,2005.500000,1800.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
76.660067,1785218645.389806032,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,21,21,3,18,2,1,2,0,0,0,0,219,4,0,0,5,1,-30.640625,20.281250,-5.179688,2004.750000,1800.250000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
76.746778,1785218645.389806032,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,21,21,3,18,2,1,2,0,0,0,0,219,4,0,0,5,1,-30.640625,20.281250,-5.179688,2004.750000,1800.250000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
76.832908,1785218645.501094818,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,6,17,2,1,2,0,0,0,0,220,4,0,0,5,1,-30.640625,20.281250,-5.179688,2004.750000,1800.250000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
76.920514,1785218645.615628004,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,22,22,3,19,2,1,2,0,0,0,0,221,4,0,0,5,1,-30.640625,20.156250,-5.242188,2004.750000,1801.000000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
77.007248,1785218645.727612972,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,22,22,4,18,2,1,2,0,0,0,0,222,4,0,0,5,1,-30.640625,20.156250,-5.242188,2004.750000,1801.000000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
77.095405,1785218645.838541031,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,24,24,4,20,2,1,2,0,0,0,0,223,4,0,0,5,1,-30.640625,20.156250,-5.242188,2004.750000,1801.000000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
77.188908,1785218645.838541031,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,24,24,4,20,2,1,2,0,0,0,0,223,4,0,0,5,1,-30.640625,20.156250,-5.242188,2004.750000,1801.000000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
77.274824,1785218645.949328899,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,18,18,3,15,2,1,2,0,0,0,0,224,4,0,0,5,1,-30.765625,20.093750,-5.335938,2004.250000,1805.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
77.358401,1785218646.062117100,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,19,19,4,15,2,1,2,0,0,0,0,225,4,0,0,5,1,-30.765625,20.093750,-5.335938,2004.250000,1805.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
77.445530,1785218646.172492981,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,20,20,4,16,2,1,2,0,0,0,0,226,4,0,0,5,1,-30.843750,20.093750,-5.375000,2004.500000,1805.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
77.532914,1785218646.172492981,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,20,20,4,16,2,1,2,0,0,0,0,226,4,0,0,5,1,-30.843750,20.093750,-5.375000,2004.500000,1805.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
77.621526,1785218646.287034988,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,20,20,4,16,2,1,2,0,0,0,0,227,4,0,0,5,1,-30.843750,20.093750,-5.375000,2004.500000,1805.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
77.712569,1785218646.398762941,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,22,22,5,17,2,1,2,0,0,0,0,228,4,0,0,5,1,-30.843750,20.093750,-5.375000,2004.500000,1805.750000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
77.798747,1785218646.510054827,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,20,20,3,17,2,1,2,0,0,0,0,229,4,0,0,5,1,-31.421875,20.156250,-5.632812,2008.250000,1806.500000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
77.886306,1785218646.620713949,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,22,22,4,18,2,1,2,0,0,0,0,230,4,0,0,5,1,-31.515625,20.156250,-5.679688,2008.750000,1806.500000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
77.972392,1785218646.620713949,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,22,22,4,18,2,1,2,0,0,0,0,230,4,0,0,5,1,-31.515625,20.156250,-5.679688,2008.750000,1806.500000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
78.059549,1785218646.732741117,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,5,18,2,1,2,0,0,0,0,231,4,0,0,5,1,-31.515625,20.156250,-5.679688,2008.750000,1806.500000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
78.147237,1785218646.843498945,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,21,21,3,18,2,1,2,0,0,0,0,232,4,0,0,5,1,-31.515625,20.281250,-5.617188,2008.750000,1799.500000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
78.239707,1785218646.958989143,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,19,19,2,17,2,1,2,0,0,0,0,233,4,0,0,5,1,-31.812500,20.281250,-5.765625,2004.500000,1799.500000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
78.326560,1785218647.069694042,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,25,25,6,19,2,1,2,0,0,0,0,234,4,0,0,5,1,-31.656250,20.328125,-5.664062,2005.000000,1796.250000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
78.414304,1785218647.069694042,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,25,25,6,19,2,1,2,0,0,0,0,234,4,0,0,5,1,-31.656250,20.328125,-5.664062,2005.000000,1796.250000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
78.500432,1785218647.181379080,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,4,19,2,1,2,0,0,0,0,235,4,0,0,5,1,-31.656250,20.328125,-5.664062,2005.000000,1796.250000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
78.588421,1785218647.293699026,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,18,18,2,16,2,1,2,0,0,0,0,236,4,0,0,5,1,-31.656250,20.328125,-5.664062,2005.000000,1796.250000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
78.674188,1785218647.403664827,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,5,18,2,1,2,0,0,0,0,237,4,0,0,5,1,-31.656250,20.437500,-5.609375,2005.000000,1794.250000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
78.767090,1785218647.403664827,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,23,23,5,18,2,1,2,0,0,0,0,237,4,0,0,5,1,-31.656250,20.437500,-5.609375,2005.000000,1794.250000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
78.854540,1785218647.515892982,parallel_forward,0,0,-29,parallel_forward_waiting_for_side_line,20,20,3,17,2,1,2,0,0,0,0,238,4,0,0,5,1,-31.656250,20.000000,-5.828125,2005.000000,1811.250000,1,-21.968750,79.281250,28.882812,940.000000,1109.000000,1587.522823,34.395278,median_filtered_pair,,,,,,,0,0,3,0,1,,,,,,,0,,0,,,,0,,,,,,0,1
